Região,UF,Município / DSEI,Cód. IBGE,Perfil município
Sul,RS,Santo Antônio do Palma,431755,Perfil 2 - Grupo II do PAB
Sul,RS,Santo Antônio do Planalto,431775,Perfil 4 - Grupo I do PAB
Sul,RS,Santo Augusto,431780,Perfil 4 - Grupo I do PAB
Sul,RS,Santo Cristo,431790,Perfil 2 - Grupo II do PAB
Sul,RS,Santo Expedito do Sul,431795,Perfil 4 - Grupo I do PAB
Sul,RS,São Borja,431800,Perfil 7 - Extrema Pobreza
Sul,RS,São Domingos do Sul,431805,Perfil 2 - Grupo II do PAB
Sul,RS,São Francisco de Assis,431810,Perfil 4 - Grupo I do PAB
Sul,RS,São Francisco de Paula,431820,Perfil 4 - Grupo I do PAB
Sul,RS,São Gabriel,431830,Perfil 2 - Grupo II do PAB
Sul,RS,São Jerônimo,431840,Perfil 3 - Capitais e RM
Sul,RS,São João da Urtiga,431842,Perfil 2 - Grupo II do PAB
Sul,RS,São João do Polêsine,431843,Perfil 2 - Grupo II do PAB
Sul,RS,São Jorge,431844,Perfil 2 - Grupo II do PAB
Sul,RS,São José das Missões,431845,Perfil 4 - Grupo I do PAB
Sul,RS,São José do Herval,431846,Perfil 4 - Grupo I do PAB
Sul,RS,São José do Hortêncio,431848,Perfil 2 - Grupo II do PAB
Sul,RS,São José do Inhacorá,431849,Perfil 2 - Grupo II do PAB
Sul,RS,São José do Norte,431850,Perfil 3 - Capitais e RM
Sul,RS,São José do Ouro,431860,Perfil 4 - Grupo I do PAB
Sul,RS,São José do Sul,431861,Perfil 2 - Grupo II do PAB
Sul,RS,São José dos Ausentes,431862,Perfil 4 - Grupo I do PAB
Sul,RS,São Leopoldo,431870,Perfil 3 - Capitais e RM
Sul,RS,São Lourenço do Sul,431880,Perfil 2 - Grupo II do PAB
Sul,RS,São Luiz Gonzaga,431890,Perfil 4 - Grupo I do PAB
Sul,RS,São Marcos,431900,Perfil 3 - Capitais e RM
Sul,RS,São Martinho,431910,Perfil 2 - Grupo II do PAB
Sul,RS,São Martinho da Serra,431912,Perfil 4 - Grupo I do PAB
Sul,RS,São Miguel das Missões,431915,Perfil 4 - Grupo I do PAB
Sul,RS,São Nicolau,431920,Perfil 7 - Extrema Pobreza
Sul,RS,São Paulo das Missões,431930,Perfil 4 - Grupo I do PAB
Sul,RS,São Pedro da Serra,431935,Perfil 2 - Grupo II do PAB
Sul,RS,São Pedro das Missões,431936,Perfil 4 - Grupo I do PAB
Sul,RS,São Pedro do Butiá,431937,Perfil 2 - Grupo II do PAB
Sul,RS,São Pedro do Sul,431940,Perfil 4 - Grupo I do PAB
Sul,RS,São Sebastião do Caí,431950,Perfil 2 - Grupo II do PAB
Sul,RS,São Sepé,431960,Perfil 4 - Grupo I do PAB
Sul,RS,São Valentim,431970,Perfil 2 - Grupo II do PAB
Sul,RS,São Valentim do Sul,431971,Perfil 2 - Grupo II do PAB
Sul,RS,São Valério do Sul,431973,Perfil 4 - Grupo I do PAB
Sul,RS,São Vendelino,431975,Perfil 2 - Grupo II do PAB
Sul,RS,São Vicente do Sul,431980,Perfil 4 - Grupo I do PAB
Sul,RS,Sapiranga,431990,Perfil 3 - Capitais e RM
Sul,RS,Sapucaia do Sul,432000,Perfil 3 - Capitais e RM
Sul,RS,Sarandi,432010,Perfil 2 - Grupo II do PAB
Sul,RS,Seberi,432020,Perfil 4 - Grupo I do PAB
Sul,RS,Sede Nova,432023,Perfil 4 - Grupo I do PAB
Sul,RS,Segredo,432026,Perfil 4 - Grupo I do PAB
Sul,RS,Selbach,432030,Perfil 2 - Grupo II do PAB
Sul,RS,Senador Salgado Filho,432032,Perfil 4 - Grupo I do PAB
Sul,RS,Sentinela do Sul,432035,Perfil 4 - Grupo I do PAB
Sul,RS,Serafina Corrêa,432040,Perfil 1 - Grupos III e IV do PAB
Sul,RS,Sério,432045,Perfil 2 - Grupo II do PAB
Sul,RS,Sertão,432050,Perfil 4 - Grupo I do PAB
Sul,RS,Sertão Santana,432055,Perfil 4 - Grupo I do PAB
Sul,RS,Sete de Setembro,432057,Perfil 4 - Grupo I do PAB
Sul,RS,Severiano de Almeida,432060,Perfil 2 - Grupo II do PAB
Sul,RS,Silveira Martins,432065,Perfil 4 - Grupo I do PAB
Sul,RS,Sinimbu,432067,Perfil 2 - Grupo II do PAB
Sul,RS,Sobradinho,432070,Perfil 2 - Grupo II do PAB
Sul,RS,Soledade,432080,Perfil 2 - Grupo II do PAB
Sul,RS,Tabaí,432085,Perfil 2 - Grupo II do PAB
Sul,RS,Tapejara,432090,Perfil 2 - Grupo II do PAB
Sul,RS,Tapera,432100,Perfil 2 - Grupo II do PAB
Sul,RS,Tapes,432110,Perfil 4 - Grupo I do PAB
Sul,RS,Taquara,432120,Perfil 3 - Capitais e RM
Sul,RS,Taquari,432130,Perfil 2 - Grupo II do PAB
Sul,RS,Taquaruçu do Sul,432132,Perfil 2 - Grupo II do PAB
Sul,RS,Tavares,432135,Perfil 4 - Grupo I do PAB
Sul,RS,Tenente Portela,432140,Perfil 4 - Grupo I do PAB
Sul,RS,Terra de Areia,432143,Perfil 3 - Capitais e RM
Sul,RS,Teutônia,432145,Perfil 1 - Grupos III e IV do PAB
Sul,RS,Tio Hugo,432146,Perfil 2 - Grupo II do PAB
Sul,RS,Tiradentes do Sul,432147,Perfil 7 - Extrema Pobreza
Sul,RS,Toropi,432149,Perfil 4 - Grupo I do PAB
Sul,RS,Torres,432150,Perfil 3 - Capitais e RM
Sul,RS,Tramandaí,432160,Perfil 3 - Capitais e RM
Sul,RS,Travesseiro,432162,Perfil 2 - Grupo II do PAB
Sul,RS,Três Arroios,432163,Perfil 2 - Grupo II do PAB
Sul,RS,Três Cachoeiras,432166,Perfil 3 - Capitais e RM
Sul,RS,Três Coroas,432170,Perfil 1 - Grupos III e IV do PAB
Sul,RS,Três de Maio,432180,Perfil 2 - Grupo II do PAB
Sul,RS,Três Forquilhas,432183,Perfil 3 - Capitais e RM
Sul,RS,Três Palmeiras,432185,Perfil 2 - Grupo II do PAB
Sul,RS,Três Passos,432190,Perfil 2 - Grupo II do PAB
Sul,RS,Trindade do Sul,432195,Perfil 4 - Grupo I do PAB
Sul,RS,Triunfo,432200,Perfil 3 - Capitais e RM
Sul,RS,Tucunduva,432210,Perfil 2 - Grupo II do PAB
Sul,RS,Tunas,432215,Perfil 4 - Grupo I do PAB
Sul,RS,Tupanci do Sul,432218,Perfil 4 - Grupo I do PAB
Sul,RS,Tupanciretã,432220,Perfil 4 - Grupo I do PAB
Sul,RS,Tupandi,432225,Perfil 1 - Grupos III e IV do PAB
Sul,RS,Tuparendi,432230,Perfil 2 - Grupo II do PAB
Sul,RS,Turuçu,432232,Perfil 4 - Grupo I do PAB
Sul,RS,Ubiretama,432234,Perfil 4 - Grupo I do PAB
Sul,RS,União da Serra,432235,Perfil 4 - Grupo I do PAB
Sul,RS,Unistalda,432237,Perfil 4 - Grupo I do PAB
Sul,RS,Uruguaiana,432240,Perfil 5 - G100
Sul,RS,Vacaria,432250,Perfil 2 - Grupo II do PAB
Sul,RS,Vale do Sol,432253,Perfil 2 - Grupo II do PAB
Sul,RS,Vale Real,432254,Perfil 1 - Grupos III e IV do PAB
Sul,RS,Vale Verde,432252,Perfil 4 - Grupo I do PAB
Sul,RS,Vanini,432255,Perfil 2 - Grupo II do PAB
Sul,RS,Venâncio Aires,432260,Perfil 2 - Grupo II do PAB
Sul,RS,Vera Cruz,432270,Perfil 2 - Grupo II do PAB
Sul,RS,Veranópolis,432280,Perfil 1 - Grupos III e IV do PAB
Sul,RS,Vespasiano Correa,432285,Perfil 2 - Grupo II do PAB
Sul,RS,Viadutos,432290,Perfil 4 - Grupo I do PAB
Sul,RS,Viamão,432300,Perfil 5 - G100
Sul,RS,Vicente Dutra,432310,Perfil 4 - Grupo I do PAB
Sul,RS,Victor Graeff,432320,Perfil 4 - Grupo I do PAB
Sul,RS,Vila Flores,432330,Perfil 1 - Grupos III e IV do PAB
Sul,RS,Vila Lângaro,432335,Perfil 4 - Grupo I do PAB
Sul,RS,Vila Maria,432340,Perfil 2 - Grupo II do PAB
Sul,RS,Vila Nova do Sul,432345,Perfil 4 - Grupo I do PAB
Sul,RS,Vista Alegre,432350,Perfil 2 - Grupo II do PAB
Sul,RS,Vista Alegre do Prata,432360,Perfil 4 - Grupo I do PAB
Sul,RS,Vista Gaúcha,432370,Perfil 4 - Grupo I do PAB
Sul,RS,Vitória das Missões,432375,Perfil 4 - Grupo I do PAB
Sul,RS,Westfalia,432377,Perfil 1 - Grupos III e IV do PAB
Sul,RS,Xangri-lá,432380,Perfil 3 - Capitais e RM
Sul,SC,Abdon Batista,420005,Perfil 4 - Grupo I do PAB
Sul,SC,Abelardo Luz,420010,Perfil 4 - Grupo I do PAB
Sul,SC,Agrolândia,420020,Perfil 2 - Grupo II do PAB
Sul,SC,Agronômica,420030,Perfil 2 - Grupo II do PAB
Sul,SC,Água Doce,420040,Perfil 4 - Grupo I do PAB
Sul,SC,Águas de Chapecó,420050,Perfil 3 - Capitais e RM
Sul,SC,Águas Frias,420055,Perfil 3 - Capitais e RM
Sul,SC,Águas Mornas,420060,Perfil 3 - Capitais e RM
Sul,SC,Alfredo Wagner,420070,Perfil 3 - Capitais e RM
Sul,SC,Alto Bela Vista,420075,Perfil 2 - Grupo II do PAB
Sul,SC,Anchieta,420080,Perfil 2 - Grupo II do PAB
Sul,SC,Angelina,420090,Perfil 3 - Capitais e RM
Sul,SC,Anita Garibaldi,420100,Perfil 3 - Capitais e RM
Sul,SC,Anitápolis,420110,Perfil 3 - Capitais e RM
Sul,SC,Antônio Carlos,420120,Perfil 3 - Capitais e RM
Sul,SC,Apiúna,420125,Perfil 3 - Capitais e RM
Sul,SC,Arabutã,420127,Perfil 2 - Grupo II do PAB
Sul,SC,Araquari,420130,Perfil 3 - Capitais e RM
Sul,SC,Araranguá,420140,Perfil 3 - Capitais e RM
Sul,SC,Armazém,420150,Perfil 3 - Capitais e RM
Sul,SC,Arroio Trinta,420160,Perfil 2 - Grupo II do PAB
Sul,SC,Arvoredo,420165,Perfil 3 - Capitais e RM
Sul,SC,Ascurra,420170,Perfil 3 - Capitais e RM
Sul,SC,Atalanta,420180,Perfil 2 - Grupo II do PAB
Sul,SC,Aurora,420190,Perfil 2 - Grupo II do PAB
Sul,SC,Balneário Arroio do Silva,420195,Perfil 3 - Capitais e RM
Sul,SC,Balneário Barra do Sul,420205,Perfil 3 - Capitais e RM
Sul,SC,Balneário Camboriú,420200,Perfil 3 - Capitais e RM
Sul,SC,Balneário Gaivota,420207,Perfil 3 - Capitais e RM
Sul,SC,Balneário Piçarras,421280,Perfil 3 - Capitais e RM
Sul,SC,Balneário Rincão,422000,Perfil 2 - Grupo II do PAB
Sul,SC,Bandeirante,420208,Perfil 7 - Extrema Pobreza
Sul,SC,Barra Bonita,420209,Perfil 4 - Grupo I do PAB
Sul,SC,Barra Velha,420210,Perfil 3 - Capitais e RM
Sul,SC,Bela Vista do Toldo,420213,Perfil 4 - Grupo I do PAB
Sul,SC,Belmonte,420215,Perfil 7 - Extrema Pobreza
Sul,SC,Benedito Novo,420220,Perfil 3 - Capitais e RM
Sul,SC,Biguaçu,420230,Perfil 3 - Capitais e RM
Sul,SC,Blumenau,420240,Perfil 3 - Capitais e RM
Sul,SC,Bocaina do Sul,420243,Perfil 3 - Capitais e RM
Sul,SC,Bom Jardim da Serra,420250,Perfil 3 - Capitais e RM
Sul,SC,Bom Jesus,420253,Perfil 4 - Grupo I do PAB
Sul,SC,Bom Jesus do Oeste,420257,Perfil 2 - Grupo II do PAB
Sul,SC,Bom Retiro,420260,Perfil 3 - Capitais e RM
Sul,SC,Bombinhas,420245,Perfil 3 - Capitais e RM
Sul,SC,Botuverá,420270,Perfil 3 - Capitais e RM
Sul,SC,Braço do Norte,420280,Perfil 3 - Capitais e RM
Sul,SC,Braço do Trombudo,420285,Perfil 2 - Grupo II do PAB
Sul,SC,Brunópolis,420287,Perfil 4 - Grupo I do PAB
Sul,SC,Brusque,420290,Perfil 3 - Capitais e RM
Sul,SC,Caçador,420300,Perfil 2 - Grupo II do PAB
Sul,SC,Caibi,420310,Perfil 2 - Grupo II do PAB
Sul,SC,Calmon,420315,Perfil 4 - Grupo I do PAB
Sul,SC,Camboriú,420320,Perfil 3 - Capitais e RM
Sul,SC,Campo Alegre,420330,Perfil 3 - Capitais e RM
Sul,SC,Campo Belo do Sul,420340,Perfil 3 - Capitais e RM
Sul,SC,Campo Erê,420350,Perfil 4 - Grupo I do PAB
Sul,SC,Campos Novos,420360,Perfil 2 - Grupo II do PAB
Sul,SC,Canelinha,420370,Perfil 3 - Capitais e RM
Sul,SC,Canoinhas,420380,Perfil 2 - Grupo II do PAB
Sul,SC,Capão Alto,420325,Perfil 3 - Capitais e RM
Sul,SC,Capinzal,420390,Perfil 1 - Grupos III e IV do PAB
Sul,SC,Capivari de Baixo,420395,Perfil 3 - Capitais e RM
Sul,SC,Catanduvas,420400,Perfil 2 - Grupo II do PAB
Sul,SC,Caxambu do Sul,420410,Perfil 3 - Capitais e RM
Sul,SC,Celso Ramos,420415,Perfil 4 - Grupo I do PAB
Sul,SC,Cerro Negro,420417,Perfil 3 - Capitais e RM
Sul,SC,Chapadão do Lageado,420419,Perfil 4 - Grupo I do PAB
Sul,SC,Chapecó,420420,Perfil 1 - Grupos III e IV do PAB
Sul,SC,Cocal do Sul,420425,Perfil 3 - Capitais e RM
Sul,SC,Concórdia,420430,Perfil 1 - Grupos III e IV do PAB
Sul,SC,Cordilheira Alta,420435,Perfil 2 - Grupo II do PAB
Sul,SC,Coronel Freitas,420440,Perfil 3 - Capitais e RM
Sul,SC,Coronel Martins,420445,Perfil 4 - Grupo I do PAB
Sul,SC,Correia Pinto,420455,Perfil 3 - Capitais e RM
Sul,SC,Corupá,420450,Perfil 3 - Capitais e RM
Sul,SC,Criciúma,420460,Perfil 3 - Capitais e RM
Sul,SC,Cunha Porã,420470,Perfil 2 - Grupo II do PAB
Sul,SC,Cunhataí,420475,Perfil 3 - Capitais e RM
Sul,SC,Curitibanos,420480,Perfil 3 - Capitais e RM
Sul,SC,Descanso,420490,Perfil 2 - Grupo II do PAB
Sul,SC,Dionísio Cerqueira,420500,Perfil 7 - Extrema Pobreza
Sul,SC,DISTRITO SANITARIO ESPECIAL INDIGENA INTERIOR SUL,420540,Perfil 8 - Saúde Indígena
Sul,SC,Dona Emma,420510,Perfil 2 - Grupo II do PAB
Sul,SC,Doutor Pedrinho,420515,Perfil 3 - Capitais e RM
Sul,SC,Entre Rios,420517,Perfil 4 - Grupo I do PAB
Sul,SC,Ermo,420519,Perfil 3 - Capitais e RM
Sul,SC,Erval Velho,420520,Perfil 2 - Grupo II do PAB
Sul,SC,Faxinal dos Guedes,420530,Perfil 3 - Capitais e RM
Sul,SC,Flor do Sertão,420535,Perfil 4 - Grupo I do PAB
Sul,SC,Florianópolis,420540,Perfil 3 - Capitais e RM
Sul,SC,Formosa do Sul,420543,Perfil 1 - Grupos III e IV do PAB
Sul,SC,Forquilhinha,420545,Perfil 3 - Capitais e RM
Sul,SC,Fraiburgo,420550,Perfil 2 - Grupo II do PAB
Sul,SC,Frei Rogério,420555,Perfil 3 - Capitais e RM
Sul,SC,Galvão,420560,Perfil 2 - Grupo II do PAB
Sul,SC,Garopaba,420570,Perfil 3 - Capitais e RM
Sul,SC,Garuva,420580,Perfil 3 - Capitais e RM
Sul,SC,Gaspar,420590,Perfil 3 - Capitais e RM
Sul,SC,Governador Celso Ramos,420600,Perfil 3 - Capitais e RM
Sul,SC,Grão Pará,420610,Perfil 3 - Capitais e RM
Sul,SC,Gravatal,420620,Perfil 3 - Capitais e RM
Sul,SC,Guabiruba,420630,Perfil 3 - Capitais e RM
Sul,SC,Guaraciaba,420640,Perfil 7 - Extrema Pobreza
Sul,SC,Guaramirim,420650,Perfil 3 - Capitais e RM
Sul,SC,Guarujá do Sul,420660,Perfil 2 - Grupo II do PAB
Sul,SC,Guatambú,420665,Perfil 3 - Capitais e RM
Sul,SC,Herval d'Oeste,420670,Perfil 1 - Grupos III e IV do PAB
Sul,SC,Ibiam,420675,Perfil 4 - Grupo I do PAB
Sul,SC,Ibicaré,420680,Perfil 2 - Grupo II do PAB
Sul,SC,Ibirama,420690,Perfil 2 - Grupo II do PAB
Sul,SC,Içara,420700,Perfil 3 - Capitais e RM
Sul,SC,Ilhota,420710,Perfil 3 - Capitais e RM
Sul,SC,Imaruí,420720,Perfil 3 - Capitais e RM
Sul,SC,Imbituba,420730,Perfil 3 - Capitais e RM
Sul,SC,Imbuia,420740,Perfil 2 - Grupo II do PAB
Sul,SC,Indaial,420750,Perfil 3 - Capitais e RM
Sul,SC,Iomerê,420757,Perfil 2 - Grupo II do PAB
Sul,SC,Ipira,420760,Perfil 2 - Grupo II do PAB
Sul,SC,Iporã do Oeste,420765,Perfil 2 - Grupo II do PAB
Sul,SC,Ipuaçu,420768,Perfil 4 - Grupo I do PAB
Sul,SC,Ipumirim,420770,Perfil 2 - Grupo II do PAB
Sul,SC,Iraceminha,420775,Perfil 2 - Grupo II do PAB
Sul,SC,Irani,420780,Perfil 2 - Grupo II do PAB
Sul,SC,Irati,420785,Perfil 4 - Grupo I do PAB
Sul,SC,Irineópolis,420790,Perfil 4 - Grupo I do PAB
Sul,SC,Itá,420800,Perfil 3 - Capitais e RM
Sul,SC,Itaiópolis,420810,Perfil 3 - Capitais e RM
Sul,SC,Itajaí,420820,Perfil 3 - Capitais e RM
Sul,SC,Itapema,420830,Perfil 3 - Capitais e RM
Sul,SC,Itapiranga,420840,Perfil 7 - Extrema Pobreza
Sul,SC,Itapoá,420845,Perfil 3 - Capitais e RM
Sul,SC,Ituporanga,420850,Perfil 2 - Grupo II do PAB
Sul,SC,Jaborá,420860,Perfil 2 - Grupo II do PAB
Sul,SC,Jacinto Machado,420870,Perfil 3 - Capitais e RM
Sul,SC,Jaguaruna,420880,Perfil 3 - Capitais e RM
Sul,SC,Jaraguá do Sul,420890,Perfil 3 - Capitais e RM
Sul,SC,Jardinópolis,420895,Perfil 2 - Grupo II do PAB
Sul,SC,Joaçaba,420900,Perfil 1 - Grupos III e IV do PAB
Sul,SC,Joinville,420910,Perfil 3 - Capitais e RM
Sul,SC,José Boiteux,420915,Perfil 4 - Grupo I do PAB
Sul,SC,Jupiá,420917,Perfil 2 - Grupo II do PAB
Sul,SC,Lacerdópolis,420920,Perfil 2 - Grupo II do PAB
Sul,SC,Lages,420930,Perfil 3 - Capitais e RM
Sul,SC,Laguna,420940,Perfil 3 - Capitais e RM
Sul,SC,Lajeado Grande,420945,Perfil 2 - Grupo II do PAB
Sul,SC,Laurentino,420950,Perfil 2 - Grupo II do PAB
Sul,SC,Lauro Muller,420960,Perfil 3 - Capitais e RM
Sul,SC,Lebon Régis,420970,Perfil 4 - Grupo I do PAB
Sul,SC,Leoberto Leal,420980,Perfil 3 - Capitais e RM
Sul,SC,Lindóia do Sul,420985,Perfil 2 - Grupo II do PAB
Sul,SC,Lontras,420990,Perfil 2 - Grupo II do PAB
Sul,SC,Luiz Alves,421000,Perfil 3 - Capitais e RM
Sul,SC,Luzerna,421003,Perfil 1 - Grupos III e IV do PAB
Sul,SC,Macieira,421005,Perfil 4 - Grupo I do PAB
Sul,SC,Mafra,421010,Perfil 3 - Capitais e RM
Sul,SC,Major Gercino,421020,Perfil 3 - Capitais e RM
Sul,SC,Major Vieira,421030,Perfil 4 - Grupo I do PAB
Sul,SC,Maracajá,421040,Perfil 3 - Capitais e RM
Sul,SC,Maravilha,421050,Perfil 2 - Grupo II do PAB
Sul,SC,Marema,421055,Perfil 3 - Capitais e RM
Sul,SC,Massaranduba,421060,Perfil 3 - Capitais e RM
Sul,SC,Matos Costa,421070,Perfil 4 - Grupo I do PAB
Sul,SC,Meleiro,421080,Perfil 3 - Capitais e RM
Sul,SC,Mirim Doce,421085,Perfil 4 - Grupo I do PAB
Sul,SC,Modelo,421090,Perfil 2 - Grupo II do PAB
Sul,SC,Mondaí,421100,Perfil 2 - Grupo II do PAB
Sul,SC,Monte Carlo,421105,Perfil 2 - Grupo II do PAB
Sul,SC,Monte Castelo,421110,Perfil 3 - Capitais e RM
Sul,SC,Morro da Fumaça,421120,Perfil 3 - Capitais e RM
Sul,SC,Morro Grande,421125,Perfil 3 - Capitais e RM
Sul,SC,Navegantes,421130,Perfil 3 - Capitais e RM
Sul,SC,Nova Erechim,421140,Perfil 3 - Capitais e RM
Sul,SC,Nova Itaberaba,421145,Perfil 3 - Capitais e RM
Sul,SC,Nova Trento,421150,Perfil 3 - Capitais e RM
Sul,SC,Nova Veneza,421160,Perfil 3 - Capitais e RM
Sul,SC,Novo Horizonte,421165,Perfil 4 - Grupo I do PAB
Sul,SC,Orleans,421170,Perfil 3 - Capitais e RM
Sul,SC,Otacílio Costa,421175,Perfil 3 - Capitais e RM
Sul,SC,Ouro,421180,Perfil 1 - Grupos III e IV do PAB
Sul,SC,Ouro Verde,421185,Perfil 4 - Grupo I do PAB
Sul,SC,Paial,421187,Perfil 3 - Capitais e RM
Sul,SC,Painel,421189,Perfil 3 - Capitais e RM
Sul,SC,Palhoça,421190,Perfil 3 - Capitais e RM
Sul,SC,Palma Sola,421200,Perfil 4 - Grupo I do PAB
Sul,SC,Palmeira,421205,Perfil 3 - Capitais e RM
Sul,SC,Palmitos,421210,Perfil 3 - Capitais e RM
Sul,SC,Papanduva,421220,Perfil 3 - Capitais e RM
Sul,SC,Paraíso,421223,Perfil 7 - Extrema Pobreza
Sul,SC,Passo de Torres,421225,Perfil 3 - Capitais e RM
Sul,SC,Passos Maia,421227,Perfil 4 - Grupo I do PAB
Sul,SC,Paulo Lopes,421230,Perfil 3 - Capitais e RM
Sul,SC,Pedras Grandes,421240,Perfil 3 - Capitais e RM
Sul,SC,Penha,421250,Perfil 3 - Capitais e RM
Sul,SC,Peritiba,421260,Perfil 2 - Grupo II do PAB
Sul,SC,Pescaria Brava,421265,Perfil 2 - Grupo II do PAB
Sul,SC,Petrolândia,421270,Perfil 2 - Grupo II do PAB
Sul,SC,Pinhalzinho,421290,Perfil 3 - Capitais e RM
Sul,SC,Pinheiro Preto,421300,Perfil 2 - Grupo II do PAB
Sul,SC,Piratuba,421310,Perfil 2 - Grupo II do PAB
Sul,SC,Planalto Alegre,421315,Perfil 3 - Capitais e RM
Sul,SC,Pomerode,421320,Perfil 3 - Capitais e RM
Sul,SC,Ponte Alta,421330,Perfil 3 - Capitais e RM
Sul,SC,Ponte Alta do Norte,421335,Perfil 3 - Capitais e RM
Sul,SC,Ponte Serrada,421340,Perfil 4 - Grupo I do PAB
Sul,SC,Porto Belo,421350,Perfil 3 - Capitais e RM
Sul,SC,Porto União,421360,Perfil 2 - Grupo II do PAB
Sul,SC,Pouso Redondo,421370,Perfil 2 - Grupo II do PAB
Sul,SC,Praia Grande,421380,Perfil 3 - Capitais e RM
Sul,SC,Presidente Castello Branco,421390,Perfil 2 - Grupo II do PAB
Sul,SC,Presidente Getúlio,421400,Perfil 2 - Grupo II do PAB
Sul,SC,Presidente Nereu,421410,Perfil 4 - Grupo I do PAB
Sul,SC,Princesa,421415,Perfil 7 - Extrema Pobreza
Sul,SC,Quilombo,421420,Perfil 3 - Capitais e RM
Sul,SC,Rancho Queimado,421430,Perfil 3 - Capitais e RM
Sul,SC,Rio das Antas,421440,Perfil 2 - Grupo II do PAB
Sul,SC,Rio do Campo,421450,Perfil 4 - Grupo I do PAB
Sul,SC,Rio do Oeste,421460,Perfil 2 - Grupo II do PAB
Sul,SC,Rio do Sul,421480,Perfil 1 - Grupos III e IV do PAB
Sul,SC,Rio dos Cedros,421470,Perfil 3 - Capitais e RM
Sul,SC,Rio Fortuna,421490,Perfil 3 - Capitais e RM
Sul,SC,Rio Negrinho,421500,Perfil 3 - Capitais e RM
Sul,SC,Rio Rufino,421505,Perfil 3 - Capitais e RM
Sul,SC,Riqueza,421507,Perfil 2 - Grupo II do PAB
Sul,SC,Rodeio,421510,Perfil 3 - Capitais e RM
Sul,SC,Romelândia,421520,Perfil 4 - Grupo I do PAB
Sul,SC,Salete,421530,Perfil 2 - Grupo II do PAB
Sul,SC,Saltinho,421535,Perfil 4 - Grupo I do PAB
Sul,SC,Salto Veloso,421540,Perfil 1 - Grupos III e IV do PAB
Sul,SC,Sangão,421545,Perfil 3 - Capitais e RM
Sul,SC,Santa Cecília,421550,Perfil 3 - Capitais e RM
Sul,SC,Santa Helena,421555,Perfil 7 - Extrema Pobreza
Sul,SC,Santa Rosa de Lima,421560,Perfil 3 - Capitais e RM
Sul,SC,Santa Rosa do Sul,421565,Perfil 3 - Capitais e RM
Sul,SC,Santa Terezinha,421567,Perfil 4 - Grupo I do PAB
Sul,SC,Santa Terezinha do Progresso,421568,Perfil 4 - Grupo I do PAB
Sul,SC,Santiago do Sul,421569,Perfil 4 - Grupo I do PAB
Sul,SC,Santo Amaro da Imperatriz,421570,Perfil 3 - Capitais e RM
Sul,SC,São Bento do Sul,421580,Perfil 3 - Capitais e RM
Sul,SC,São Bernardino,421575,Perfil 4 - Grupo I do PAB
Sul,SC,São Bonifácio,421590,Perfil 3 - Capitais e RM
Sul,SC,São Carlos,421600,Perfil 3 - Capitais e RM
Sul,SC,São Cristovão do Sul,421605,Perfil 3 - Capitais e RM
Sul,SC,São Domingos,421610,Perfil 2 - Grupo II do PAB
Sul,SC,São Francisco do Sul,421620,Perfil 3 - Capitais e RM
Sul,SC,São João Batista,421630,Perfil 3 - Capitais e RM
Sul,SC,São João do Itaperiú,421635,Perfil 3 - Capitais e RM
Sul,SC,São João do Oeste,421625,Perfil 2 - Grupo II do PAB
Sul,SC,São João do Sul,421640,Perfil 3 - Capitais e RM
Sul,SC,São Joaquim,421650,Perfil 3 - Capitais e RM
Sul,SC,São José,421660,Perfil 3 - Capitais e RM
Sul,SC,São José do Cedro,421670,Perfil 7 - Extrema Pobreza
Sul,SC,São José do Cerrito,421680,Perfil 3 - Capitais e RM
Sul,SC,São Lourenço do Oeste,421690,Perfil 2 - Grupo II do PAB
Sul,SC,São Ludgero,421700,Perfil 3 - Capitais e RM
Sul,SC,São Martinho,421710,Perfil 3 - Capitais e RM
Sul,SC,São Miguel da Boa Vista,421715,Perfil 2 - Grupo II do PAB
Sul,SC,São Miguel do Oeste,421720,Perfil 2 - Grupo II do PAB
Sul,SC,São Pedro de Alcântara,421725,Perfil 3 - Capitais e RM
Sul,SC,Saudades,421730,Perfil 3 - Capitais e RM
Sul,SC,Schroeder,421740,Perfil 3 - Capitais e RM
Sul,SC,Seara,421750,Perfil 3 - Capitais e RM
Sul,SC,Serra Alta,421755,Perfil 2 - Grupo II do PAB
Sul,SC,Siderópolis,421760,Perfil 3 - Capitais e RM
Sul,SC,Sombrio,421770,Perfil 3 - Capitais e RM
Sul,SC,Sul Brasil,421775,Perfil 4 - Grupo I do PAB
Sul,SC,Taió,421780,Perfil 2 - Grupo II do PAB
Sul,SC,Tangará,421790,Perfil 2 - Grupo II do PAB
Sul,SC,Tigrinhos,421795,Perfil 4 - Grupo I do PAB
Sul,SC,Tijucas,421800,Perfil 3 - Capitais e RM
Sul,SC,Timbé do Sul,421810,Perfil 3 - Capitais e RM
Sul,SC,Timbó,421820,Perfil 3 - Capitais e RM
Sul,SC,Timbó Grande,421825,Perfil 4 - Grupo I do PAB
Sul,SC,Três Barras,421830,Perfil 2 - Grupo II do PAB
Sul,SC,Treviso,421835,Perfil 3 - Capitais e RM
Sul,SC,Treze de Maio,421840,Perfil 3 - Capitais e RM
Sul,SC,Treze Tílias,421850,Perfil 1 - Grupos III e IV do PAB
Sul,SC,Trombudo Central,421860,Perfil 2 - Grupo II do PAB
